Dataset,Sample_ID,Dataset_type,Date,Latitude,Longitude,Depth,Filter_fraction,SAR11,Growth_measure,Copiotrophs,Phototrophs,Estimate,Temperature,Phosphate,Nitrate,Ammonium,Chlorophyll,DOC,DIC,POC,Nitrite,Nitrate_Nitrite,Salinity,Oxygen,pH,Nitrogen_dioxide,Silicate,Day_lenght,Insolation,Chlorophyll_bis,SAR11_RA,CN1_RA
LMO,P1202_1091_LMO,time,6/5/13,,,2.4,FL,no,WMGR,yes,yes,0.186738664,11.2,0.091478261,0.175268791,0.366102564,1.0424,359.8794682,,,,,6.82,,,,10.10501818,,,,0.002220379,0.009688928
LMO,P1850_2065_LMO,time,6/10/13,,,2.4,PA,no,WMGR,yes,yes,0.182399353,13.1,0.091478261,0.191082516,0.366102564,0.9908,361.7363344,,,,,6.82,,,,8.894836364,,,,0.002737881,0.038052576
LMO,P1130_2079_LMO,time,6/10/13,,,2.4,NF,no,WMGR,yes,yes,0.328695725,13.1,0.091478261,0.191082516,0.366102564,0.9908,361.7363344,,,,,6.82,,,,8.894836364,,,,0,0.015054184
LMO,P1202_1092_LMO,time,6/10/13,,,2.4,FL,no,WMGR,yes,yes,0.184951497,13.1,0.091478261,0.191082516,0.366102564,0.9908,361.7363344,,,,,6.82,,,,8.894836364,,,,0.014212329,0.021022404
LMO,P1850_2066_LMO,time,6/17/13,,,2.4,PA,no,WMGR,yes,yes,0.251077709,11.5,0.137217391,0.184493464,0.411865385,1.5956,367.7065117,,,,,6.82,,,,4.749963636,,,,0.003727635,0.054269973
LMO,P1130_2077_LMO,time,6/17/13,,,2.4,NF,no,WMGR,yes,yes,0.268010367,11.5,0.137217391,0.184493464,0.411865385,1.5956,367.7065117,,,,,6.82,,,,4.749963636,,,,0.004061217,0.04063188
LMO,P1202_1094_LMO,time,6/17/13,,,2.4,FL,no,WMGR,yes,yes,0.254884913,11.5,0.137217391,0.184493464,0.411865385,1.5956,367.7065117,,,,,6.82,,,,4.749963636,,,,0.01241888,0.030587241
LMO,P1313_2070_LMO,time,6/20/13,,,2.4,NF,no,WMGR,yes,yes,0.255473822,10.2,0.228695652,0.191082516,0.457628205,0.9584,361.9008669,,,,,6.93,,,,8.380509091,,,,0.00186536,0.022898905
LMO,P1850_2067_LMO,time,6/20/13,,,2.4,PA,no,WMGR,yes,yes,0.272219279,10.2,0.228695652,0.191082516,0.457628205,0.9584,361.9008669,,,,,6.93,,,,8.380509091,,,,0.00198601,0.067311539
LMO,P1202_1095_LMO,time,6/20/13,,,2.4,FL,no,WMGR,yes,yes,0.262238921,10.2,0.228695652,0.191082516,0.457628205,0.9584,361.9008669,,,,,6.93,,,,8.380509091,,,,0.037465172,0.079642944
LMO,P1313_2071_LMO,time,6/24/13,,,2.4,NF,no,WMGR,yes,yes,0.249075875,12.9,0.091478261,0.324181373,0.549153846,1.5488,365.2855343,,,,,6.71,,,,8.773818182,,,,0.006935573,0.052220785
LMO,P1850_2068_LMO,time,6/24/13,,,2.4,PA,no,WMGR,yes,yes,0.267119593,12.9,0.091478261,0.324181373,0.549153846,1.5488,365.2855343,,,,,6.71,,,,8.773818182,,,,0.006945993,0.042704996
LMO,P1202_1096_LMO,time,6/24/13,,,2.4,FL,no,WMGR,yes,yes,0.245637412,12.9,0.091478261,0.324181373,0.549153846,1.5488,365.2855343,,,,,6.71,,,,8.773818182,,,,0.034090222,0.093795197
LMO,P1850_2069_LMO,time,6/27/13,,,2.4,PA,no,WMGR,yes,yes,0.173540979,16.2,0.110736842,0.171907029,0.556285714,4.0832,379.9759313,,,,,6.6,,,,5.248,,,,0.003385528,0.05171611
LMO,P17302_1080_LMO,time,6/27/13,,,2.4,FL,no,WMGR,yes,yes,0.220483731,16.2,0.110736842,0.171907029,0.556285714,4.0832,379.9759313,,,,,6.6,,,,5.248,,,,0.018792537,0.075090655
LMO,P17302_1082_LMO,time,6/27/13,,,2.4,NF,no,WMGR,yes,yes,0.306288391,16.2,0.110736842,0.171907029,0.556285714,4.0832,379.9759313,,,,,6.6,,,,5.248,,,,0.050689364,0.097829275
LMO,P1313_2072_LMO,time,7/1/13,,,2.4,NF,no,WMGR,yes,yes,0.258263016,15.5,0.110736842,0.116585884,0.556285714,2.8076,367.2599237,,,,,6.71,,,,7.168,,,,0.00408234,0.341846938
LMO,P1313_2001_LMO,time,7/1/13,,,2.4,FL,no,WMGR,yes,yes,0.224299689,15.5,0.110736842,0.116585884,0.556285714,2.8076,367.2599237,,,,,6.71,,,,7.168,,,,0.018636742,0.100727151
LMO,P1850_2070_LMO,time,7/1/13,,,2.4,PA,no,WMGR,yes,yes,0.158544195,15.5,0.110736842,0.116585884,0.556285714,2.8076,367.2599237,,,,,6.71,,,,7.168,,,,0.001463639,0.047658495
LMO,P1313_2002_LMO,time,7/5/13,,,2.4,FL,no,WMGR,yes,yes,0.248201728,15.2,0.11372973,0.216560185,0.475933333,1.7764,371.5377672,,,,,6.71,,,,7.3216,,,,0.203161459,0.24947529
LMO,P1850_2071_LMO,time,7/5/13,,,2.4,PA,no,WMGR,yes,yes,0.177947923,15.2,0.11372973,0.216560185,0.475933333,1.7764,371.5377672,,,,,6.71,,,,7.3216,,,,0.00109211,0.058067285
LMO,P1130_2073_LMO,time,7/5/13,,,2.4,NF,no,WMGR,yes,yes,0.19056107,15.2,0.11372973,0.216560185,0.475933333,1.7764,371.5377672,,,,,6.71,,,,7.3216,,,,0.013852453,0.064189534
LMO,P1313_2003_LMO,time,7/8/13,,,2.4,FL,no,WMGR,yes,yes,0.282340524,17.3,0.056864865,0.17175463,0.618713333,2.3004,370.0804799,,,,,6.71,,,,8.71936,,,,0.000723853,0.484926146
LMO,P1850_2072_LMO,time,7/8/13,,,2.4,PA,no,WMGR,yes,yes,0.174984896,17.3,0.056864865,0.17175463,0.618713333,2.3004,370.0804799,,,,,6.71,,,,8.71936,,,,0.001522322,0.050370168
LMO,P2256_1046_LMO,time,7/8/13,,,2.4,NF,no,WMGR,yes,yes,0.222489985,17.3,0.056864865,0.17175463,0.618713333,2.3004,370.0804799,,,,,6.71,,,,8.71936,,,,0.020370008,0.123373065
LMO,P1850_2073_LMO,time,7/12/13,,,2.4,PA,no,WMGR,yes,yes,0.235635373,15.8,0.11372973,0.164287037,0.380746667,2.846,376.0271526,,,,,6.71,,,,11.58144,,,,0.000450552,0.175687146
LMO,P2256_1041_LMO,time,7/12/13,,,2.4,FL,no,WMGR,yes,yes,0.264417759,15.8,0.11372973,0.164287037,0.380746667,2.846,376.0271526,,,,,6.71,,,,11.58144,,,,0.101472604,0.198374143
LMO,P2045_1018_LMO,time,7/12/13,,,2.4,NF,no,WMGR,yes,yes,0.248198349,15.8,0.11372973,0.164287037,0.380746667,2.846,376.0271526,,,,,6.71,,,,11.58144,,,,0.00364408,0.168339408
LMO,P1313_2074_LMO,time,7/15/13,,,2.4,NF,no,WMGR,yes,yes,0.303680307,17.7,0.11372973,0.201625,0.761493333,2.456,375.9096294,,,,,6.6,,,,11.84768,,,,0.000581463,0.426580454
LMO,P1313_2005_LMO,time,7/15/13,,,2.4,FL,no,WMGR,yes,yes,0.260301912,17.7,0.11372973,0.201625,0.761493333,2.456,375.9096294,,,,,6.6,,,,11.84768,,,,0.006395263,0.243968759
LMO,P1850_2074_LMO,time,7/15/13,,,2.4,PA,no,WMGR,yes,yes,0.196392751,17.7,0.11372973,0.201625,0.761493333,2.456,375.9096294,,,,,6.6,,,,11.84768,,,,0.00108442,0.35703021
LMO,P1313_2075_LMO,time,7/18/13,,,2.4,NF,no,WMGR,yes,yes,0.243825953,18.5,0.170594595,0.17175463,1.14224,2.9936,388.2260582,,,,,6.6,,,,9.51808,,,,0.00023602,0.406750628
LMO,P1313_2006_LMO,time,7/18/13,,,2.4,FL,no,WMGR,yes,yes,0.234699177,18.5,0.170594595,0.17175463,1.14224,2.9936,388.2260582,,,,,6.6,,,,9.51808,,,,0.092710516,0.223978487
LMO,P1850_2075_LMO,time,7/18/13,,,2.4,PA,no,WMGR,yes,yes,0.243918584,18.5,0.170594595,0.17175463,1.14224,2.9936,388.2260582,,,,,6.6,,,,9.51808,,,,0.000977719,0.298421713
LMO,P1313_2007_LMO,time,7/22/13,,,2.4,FL,no,WMGR,yes,yes,0.276783935,17.9,0.061882353,0.233171769,0.66928125,2.6092,388.5081138,,,,,6.6,,,,8.264533333,,,,0.002411903,0.504050857
LMO,P1850_2076_LMO,time,7/22/13,,,2.4,PA,no,WMGR,yes,yes,0.197362892,17.9,0.061882353,0.233171769,0.66928125,2.6092,388.5081138,,,,,6.6,,,,8.264533333,,,,0.00113546,0.311195618
LMO,P1202_1001_LMO,time,7/22/13,,,2.4,NF,no,WMGR,yes,yes,0.262244851,17.9,0.061882353,0.233171769,0.66928125,2.6092,388.5081138,,,,,6.6,,,,8.264533333,,,,0.047156616,0.49154223
LMO,P1313_2008_LMO,time,7/25/13,,,2.4,FL,no,WMGR,yes,yes,0.208036058,17.6,0.061882353,0.138988662,0.483369792,2.7276,383.0550385,,,,,6.6,,,,6.9888,,,,0,0.301530905
LMO,P1850_2077_LMO,time,7/25/13,,,2.4,PA,no,WMGR,yes,yes,0.180927565,17.6,0.061882353,0.138988662,0.483369792,2.7276,383.0550385,,,,,6.6,,,,6.9888,,,,0.002485265,0.151976609
LMO,P17302_1083_LMO,time,7/25/13,,,2.4,NF,no,WMGR,yes,yes,0.305757472,17.6,0.061882353,0.138988662,0.483369792,2.7276,383.0550385,,,,,6.6,,,,6.9888,,,,0.003811768,0.456347894
LMO,P1313_2009_LMO,time,7/29/13,,,2.4,FL,no,WMGR,yes,yes,0.201672709,19,0.123764706,0.155447846,0.371822917,2.956,396.7582407,,,,,6.6,,,,5.602133333,,,,0.066968743,0.203657721
LMO,P1850_2078_LMO,time,7/29/13,,,2.4,PA,no,WMGR,yes,yes,0.165690535,19,0.123764706,0.155447846,0.371822917,2.956,396.7582407,,,,,6.6,,,,5.602133333,,,,0.001836982,0.187298104
LMO,P1202_1003_LMO,time,7/29/13,,,2.4,NF,no,WMGR,yes,yes,0.292139906,19,0.123764706,0.155447846,0.371822917,2.956,396.7582407,,,,,6.6,,,,5.602133333,,,,0.021782332,0.484161841
LMO,P1313_2057_LMO,time,8/1/13,,,2.4,NF,no,WMGR,yes,yes,0.264733769,18.1,0.055368421,0.248340036,0.613507813,2.992,411.2841052,,,,,6.6,,,,7.745163636,,,,0.009813126,0.214343408
LMO,P1313_2010_LMO,time,8/1/13,,,2.4,FL,no,WMGR,yes,yes,0.307467144,18.1,0.055368421,0.248340036,0.613507813,2.992,411.2841052,,,,,6.6,,,,7.745163636,,,,0.006268285,0.559094324
LMO,P1850_2079_LMO,time,8/1/13,,,2.4,PA,no,WMGR,yes,yes,0.195661247,18.1,0.055368421,0.248340036,0.613507813,2.992,411.2841052,,,,,6.6,,,,7.745163636,,,,0.002512144,0.157505086
LMO,P1313_2011_LMO,time,8/5/13,,,2.4,FL,no,WMGR,yes,yes,0.209622417,19.6,0.110736842,0.224619448,0.4461875,3.7052,387.6149377,,,,,6.6,,,,6.595490909,,,,0.006670818,0.247993646
LMO,P2256_1056_LMO,time,8/5/13,,,2.4,PA,no,WMGR,yes,yes,0.184549283,19.6,0.110736842,0.224619448,0.4461875,3.7052,387.6149377,,,,,6.6,,,,6.595490909,,,,0,0.310695168
LMO,P1202_1005_LMO,time,8/5/13,,,2.4,NF,no,WMGR,yes,yes,0.227956416,19.6,0.110736842,0.224619448,0.4461875,3.7052,387.6149377,,,,,6.6,,,,6.595490909,,,,0,0.352799839
LMO,P1313_2012_LMO,time,8/8/13,,,2.4,FL,no,WMGR,yes,yes,0.367017584,20.6,0.083052632,0.167980492,0.557734375,2.588,394.9718885,,,,,6.6,,,,6.353454545,,,,0.015958375,0.046857779
LMO,P1850_2081_LMO,time,8/8/13,,,2.4,PA,no,WMGR,yes,yes,0.190337562,20.6,0.083052632,0.167980492,0.557734375,2.588,394.9718885,,,,,6.6,,,,6.353454545,,,,0.000257319,0.368367097
LMO,P1202_1006_LMO,time,8/8/13,,,2.4,NF,no,WMGR,yes,yes,0.207919989,20.6,0.083052632,0.167980492,0.557734375,2.588,394.9718885,,,,,6.6,,,,6.353454545,,,,0.014029036,0.280580717
LMO,P1313_2013_LMO,time,8/12/13,,,2.4,FL,no,WMGR,yes,yes,0.261465476,18.4,0.110736842,0.208160264,0.501960938,2.5444,384.7473722,,,,,6.71,,,,6.353454545,,,,0.007009635,0.212170818
LMO,P1850_2082_LMO,time,8/12/13,,,2.4,PA,no,WMGR,yes,yes,0.158177654,18.4,0.110736842,0.208160264,0.501960938,2.5444,384.7473722,,,,,6.71,,,,6.353454545,,,,0.0055191,0.140097744
LMO,P1202_1007_LMO,time,8/12/13,,,2.4,NF,no,WMGR,yes,yes,0.243448713,18.4,0.110736842,0.208160264,0.501960938,2.5444,384.7473722,,,,,6.71,,,,6.353454545,,,,0.002505687,0.266855678
LMO,P1313_2014_LMO,time,8/15/13,,,2.4,FL,no,WMGR,yes,yes,0.280515036,17.6,0.150285714,0.197510204,0.73110241,1.9848,373.3711288,,,,,6.71,,,,10.59705263,,,,0.026698496,0.204101111
LMO,P1850_2083_LMO,time,8/15/13,,,2.4,PA,no,WMGR,yes,yes,0.196889597,17.6,0.150285714,0.197510204,0.73110241,1.9848,373.3711288,,,,,6.71,,,,10.59705263,,,,0.002756289,0.23043201
LMO,P1202_1008_LMO,time,8/15/13,,,2.4,NF,no,WMGR,yes,yes,0.279516238,17.6,0.150285714,0.197510204,0.73110241,1.9848,373.3711288,,,,,6.71,,,,10.59705263,,,,0.003024759,0.294745947
LMO,P1313_2058_LMO,time,8/19/13,,,2.4,NF,no,WMGR,yes,yes,0.296562603,18.1,0.150285714,0.158008163,0.645090361,1.886,382.185367,,,,,6.82,,,,11.69178947,,,,0.002878388,0.121920271
LMO,P1313_2015_LMO,time,8/19/13,,,2.4,FL,no,WMGR,yes,yes,0.240527926,18.1,0.150285714,0.158008163,0.645090361,1.886,382.185367,,,,,6.82,,,,11.69178947,,,,0.00744347,0.154471391
LMO,P1850_2084_LMO,time,8/19/13,,,2.4,PA,no,WMGR,yes,yes,0.25230498,18.1,0.150285714,0.158008163,0.645090361,1.886,382.185367,,,,,6.82,,,,11.69178947,,,,0.004112065,0.171113047
LMO,P1313_2016_LMO,time,8/22/13,,,2.4,FL,no,WMGR,yes,yes,0.252171873,16.9,0.187857143,0.213969388,0.602084337,1.6304,380.446024,,,,,6.82,,,,11.73557895,,,,0.012150878,0.110256815
LMO,P1850_2085_LMO,time,8/22/13,,,2.4,PA,no,WMGR,yes,yes,0.247817326,16.9,0.187857143,0.213969388,0.602084337,1.6304,380.446024,,,,,6.82,,,,11.73557895,,,,0.01598817,0.173659877
LMO,P1202_1010_LMO,time,8/22/13,,,2.4,NF,no,WMGR,yes,yes,0.245713395,16.9,0.187857143,0.213969388,0.602084337,1.6304,380.446024,,,,,6.82,,,,11.73557895,,,,0.041055791,0.178742896
LMO,P1313_2017_LMO,time,8/26/13,,,2.4,FL,no,WMGR,yes,yes,0.248394454,18.2,0.075142857,0.220553061,0.430060241,1.574,386.9568079,,,,,6.82,,,,10.02778947,,,,0.004504776,0.206361629
LMO,P1850_2086_LMO,time,8/26/13,,,2.4,PA,no,WMGR,yes,yes,0.284414462,18.2,0.075142857,0.220553061,0.430060241,1.574,386.9568079,,,,,6.82,,,,10.02778947,,,,0.004432547,0.134915647
LMO,P1202_1011_LMO,time,8/26/13,,,2.4,NF,no,WMGR,yes,yes,0.248971659,18.2,0.075142857,0.220553061,0.430060241,1.574,386.9568079,,,,,6.82,,,,10.02778947,,,,0.001221452,0.139550837
LMO,P1313_2018_LMO,time,8/29/13,,,2.4,FL,no,WMGR,yes,yes,0.269651013,18.9,0.029222222,0.308941532,0.497018987,1.654,385.405502,,,,,6.82,,,,7.02208,,,,0.004773709,0.221941835
LMO,P1850_2087_LMO,time,8/29/13,,,2.4,PA,no,WMGR,yes,yes,0.268650893,18.9,0.029222222,0.308941532,0.497018987,1.654,385.405502,,,,,6.82,,,,7.02208,,,,0.005012561,0.231915306
LMO,P1202_1012_LMO,time,8/29/13,,,2.4,NF,no,WMGR,yes,yes,0.272398107,18.9,0.029222222,0.308941532,0.497018987,1.654,385.405502,,,,,6.82,,,,7.02208,,,,0.003148035,0.155378016
LMO,P1313_2019_LMO,time,9/2/13,,,2.4,FL,no,WMGR,yes,yes,0.330662961,17.2,0.116888889,0.171272849,0.451835443,1.7852,379.9524266,,,,,6.82,,,,5.89056,,,,0.000326489,0.111373615
LMO,P1850_2088_LMO,time,9/2/13,,,2.4,PA,no,WMGR,yes,yes,0.272485855,17.2,0.116888889,0.171272849,0.451835443,1.7852,379.9524266,,,,,6.82,,,,5.89056,,,,0.003754427,0.247095774
LMO,P1202_1013_LMO,time,9/2/13,,,2.4,NF,no,WMGR,yes,yes,0.279166144,17.2,0.116888889,0.171272849,0.451835443,1.7852,379.9524266,,,,,6.82,,,,5.89056,,,,0.029978647,0.153890386
LMO,P1313_2020_LMO,time,9/5/13,,,2.4,FL,no,WMGR,yes,yes,0.278140746,17.6,0.058444444,0.230893145,0.497018987,1.696,379.7408849,,,,,6.71,,,,5.89056,,,,0.001569156,0.113950644
LMO,P1850_2089_LMO,time,9/5/13,,,2.4,PA,no,WMGR,yes,yes,0.243143713,17.6,0.058444444,0.230893145,0.497018987,1.696,379.7408849,,,,,6.71,,,,5.89056,,,,0.011127143,0.164091012
LMO,P1202_1014_LMO,time,9/5/13,,,2.4,NF,no,WMGR,yes,yes,0.288543931,17.6,0.058444444,0.230893145,0.497018987,1.696,379.7408849,,,,,6.71,,,,5.89056,,,,0,0.115451851
LMO,P1313_2076_LMO,time,9/9/13,,,2.4,NF,no,WMGR,yes,yes,0.242453174,18,0.087666667,0.204877016,0.406651899,1.6256,380.7280796,,,,,6.71,,,,7.58784,,,,0.000748215,0.055134075
LMO,P1313_2021_LMO,time,9/9/13,,,2.4,FL,no,WMGR,yes,yes,0.253938192,18,0.087666667,0.204877016,0.406651899,1.6256,380.7280796,,,,,6.71,,,,7.58784,,,,0.011460788,0.089457814
LMO,P1850_2090_LMO,time,9/9/13,,,2.4,PA,no,WMGR,yes,yes,0.234838856,18,0.087666667,0.204877016,0.406651899,1.6256,380.7280796,,,,,6.71,,,,7.58784,,,,0.002671471,0.192962395
LMO,P1313_2022_LMO,time,9/12/13,,,2.4,FL,no,WMGR,yes,yes,0.26279353,17.4,0.029222222,0.547008366,0.679904762,1.5944,375.227995,,,,,6.82,,,,7.305365854,,,,0.002855332,0.079761443
LMO,P1850_2091_LMO,time,9/12/13,,,2.4,PA,no,WMGR,yes,yes,0.276640992,17.4,0.029222222,0.547008366,0.679904762,1.5944,375.227995,,,,,6.82,,,,7.305365854,,,,0.016201445,0.12568394
LMO,P1202_1016_LMO,time,9/12/13,,,2.4,NF,no,WMGR,yes,yes,0.29746024,17.4,0.029222222,0.547008366,0.679904762,1.5944,375.227995,,,,,6.82,,,,7.305365854,,,,0.003831448,0.102810527
LMO,P1313_2023_LMO,time,9/16/13,,,2.4,FL,no,WMGR,yes,yes,0.283886309,17.1,0.058444444,0.402904011,0.594916667,2.0336,377.8370095,,,,,6.82,,,,5.884878049,,,,0.005603804,0.079451952
LMO,P1850_2092_LMO,time,9/16/13,,,2.4,PA,no,WMGR,yes,yes,0.231004177,17.1,0.058444444,0.402904011,0.594916667,2.0336,377.8370095,,,,,6.82,,,,5.884878049,,,,0.004903664,0.205242085
LMO,P1202_1017_LMO,time,9/16/13,,,2.4,NF,no,WMGR,yes,yes,0.264017493,17.1,0.058444444,0.402904011,0.594916667,2.0336,377.8370095,,,,,6.82,,,,5.884878049,,,,0.013128414,0.097150264
LMO,P1313_2024_LMO,time,9/19/13,,,2.4,FL,no,WMGR,yes,yes,0.333561132,16.6,0.029222222,0.379203775,0.679904762,2.1364,381.3862094,,,,,6.82,,,,7.34595122,,,,0.001725058,0.05790735
LMO,P2256_1057_LMO,time,9/19/13,,,2.4,PA,no,WMGR,yes,yes,0.219801338,16.6,0.029222222,0.379203775,0.679904762,2.1364,381.3862094,,,,,6.82,,,,7.34595122,,,,0.009570827,0.146733457
LMO,P17302_1084_LMO,time,9/19/13,,,2.4,NF,no,WMGR,yes,yes,0.270843066,16.6,0.029222222,0.379203775,0.679904762,2.1364,381.3862094,,,,,6.82,,,,7.34595122,,,,0.005341344,0.134190207
LMO,P1313_2025_LMO,time,9/26/13,,,2.4,FL,no,WMGR,yes,yes,0.272658455,14.6,0.087666667,0.670699378,0.934869048,1.892,374.5698652,,,,,6.71,,,,7.427121951,,,,0.003251683,0.095604822
LMO,P1850_2094_LMO,time,9/26/13,,,2.4,PA,no,WMGR,yes,yes,0.234384465,14.6,0.087666667,0.670699378,0.934869048,1.892,374.5698652,,,,,6.71,,,,7.427121951,,,,0.014423964,0.165211184
LMO,P1202_1019_LMO,time,9/26/13,,,2.4,NF,no,WMGR,yes,yes,0.256383685,14.6,0.087666667,0.670699378,0.934869048,1.892,374.5698652,,,,,6.71,,,,7.427121951,,,,0.045423707,0.157700855
LMO,P1313_2026_LMO,time,9/30/13,,,2.4,FL,no,WMGR,yes,yes,0.293047461,13.8,0.058444444,0.278914583,1.189833333,2.0292,371.8668321,,,,,6.71,,,,9.091121951,,,,0.017658312,0.102568495
LMO,P1850_2095_LMO,time,9/30/13,,,2.4,PA,no,WMGR,yes,yes,0.217329936,13.8,0.058444444,0.278914583,1.189833333,2.0292,371.8668321,,,,,6.71,,,,9.091121951,,,,0.005590488,0.156792732
LMO,P1202_1020_LMO,time,9/30/13,,,2.4,NF,no,WMGR,yes,yes,0.275108571,13.8,0.058444444,0.278914583,1.189833333,2.0292,371.8668321,,,,,6.71,,,,9.091121951,,,,0.005031359,0.065966707
LMO,P1313_2027_LMO,time,10/3/13,,,2.4,FL,no,WMGR,yes,yes,0.290781648,13.5,0.116888889,0.255391667,1.317315476,2.4264,374.0292586,,,,,6.6,,,,9.781073171,,,,0.012352172,0.102502778
LMO,P1313_2059_LMO,time,10/3/13,,,2.4,NF,no,WMGR,yes,yes,0.280428885,13.5,0.116888889,0.255391667,1.317315476,2.4264,374.0292586,,,,,6.6,,,,9.781073171,,,,0.004260607,0.121169072
LMO,P1850_2096_LMO,time,10/3/13,,,2.4,PA,no,WMGR,yes,yes,0.275029332,13.5,0.116888889,0.255391667,1.317315476,2.4264,374.0292586,,,,,6.6,,,,9.781073171,,,,0.006854886,0.114218688
LMO,P1313_2028_LMO,time,10/7/13,,,2.4,FL,no,WMGR,yes,yes,0.297535685,13.7,0.087666667,0.295716667,1.317315476,1.7816,372.8305222,,,,,6.82,,,,9.172292683,,,,0.019147777,0.081850003
LMO,P1313_2060_LMO,time,10/7/13,,,2.4,NF,no,WMGR,yes,yes,0.292442559,13.7,0.087666667,0.295716667,1.317315476,1.7816,372.8305222,,,,,6.82,,,,9.172292683,,,,0.008621166,0.114705725
LMO,P1850_2080_LMO,time,10/7/13,,,2.4,PA,no,WMGR,yes,yes,0.249160444,13.7,0.087666667,0.295716667,1.317315476,1.7816,372.8305222,,,,,6.82,,,,9.172292683,,,,0.0076618,0.15886507
LMO,P1313_2029_LMO,time,10/14/13,,,2.4,FL,no,WMGR,yes,yes,0.285539247,13.2,0.116888889,0.380207143,1.133174603,3.0712,371.232207,,,,,6.82,,,,8.261614035,,,,0.022803477,0.101778482
LMO,P1851_1084_LMO,time,10/14/13,,,2.4,PA,no,WMGR,yes,yes,0.246518912,13.2,0.116888889,0.380207143,1.133174603,3.0712,371.232207,,,,,6.82,,,,8.261614035,,,,0.013187676,0.066194098
LMO,P1202_1023_LMO,time,10/14/13,,,2.4,NF,no,WMGR,yes,yes,0.26780596,13.2,0.116888889,0.380207143,1.133174603,3.0712,371.232207,,,,,6.82,,,,8.261614035,,,,0.02508768,0.094078798
LMO,P1313_2030_LMO,time,10/17/13,,,2.4,FL,no,WMGR,yes,yes,0.290679508,12.9,0.087666667,0.224667857,0.679904762,2.3216,366.0611873,,,,,6.82,,,,7.035508772,,,,0.003570237,0.078370203
LMO,P1851_1085_LMO,time,10/17/13,,,2.4,PA,no,WMGR,yes,yes,0.219688117,12.9,0.087666667,0.224667857,0.679904762,2.3216,366.0611873,,,,,6.82,,,,7.035508772,,,,0.010044105,0.078678821
LMO,P1202_1024_LMO,time,10/17/13,,,2.4,NF,no,WMGR,yes,yes,0.308314904,12.9,0.087666667,0.224667857,0.679904762,2.3216,366.0611873,,,,,6.82,,,,7.035508772,,,,0.004181407,0.064114914
LMO,P1313_2061_LMO,time,10/25/13,,,2.4,NF,no,WMGR,yes,yes,0.311588451,11.8,0.175333333,0.440694643,1.189833333,2.04,371.0206653,,,,,7.04,,,,7.298245614,,,,0.006273644,0.067511901
LMO,P1313_2031_LMO,time,10/25/13,,,2.4,FL,no,WMGR,yes,yes,0.284117408,11.8,0.175333333,0.440694643,1.189833333,2.04,371.0206653,,,,,7.04,,,,7.298245614,,,,0.029994801,0.126071897
LMO,P1851_1086_LMO,time,10/25/13,,,2.4,PA,no,WMGR,yes,yes,0.23557548,11.8,0.175333333,0.440694643,1.189833333,2.04,371.0206653,,,,,7.04,,,,7.298245614,,,,0.004132648,0.035244643
LMO,P1313_2032_LMO,time,10/31/13,,,2.4,FL,no,WMGR,yes,yes,0.312040125,8.5,0.409111111,1.463221429,0.679904762,1.4696,355.9541942,,,,,7.15,,,,10.85978947,,,,0.002273736,0.084493666
LMO,P1851_1087_LMO,time,10/31/13,,,2.4,PA,no,WMGR,yes,yes,0.240748454,8.5,0.409111111,1.463221429,0.679904762,1.4696,355.9541942,,,,,7.15,,,,10.85978947,,,,0.005196705,0.044535207
LMO,P1202_1026_LMO,time,10/31/13,,,2.4,NF,no,WMGR,yes,yes,0.25324651,8.5,0.409111111,1.463221429,0.679904762,1.4696,355.9541942,,,,,7.15,,,,10.85978947,,,,0.034092783,0.149890685
LMO,P1202_1027_LMO,time,11/4/13,,,2.4,NF,no,WMGR,yes,yes,0.249283452,7.1,0.847444444,2.321567857,0.736563492,1.0088,350.1250447,,,,,7.48,,,,13.07845614,,,,0.033753778,0.119869186
LMO,P17302_1079_LMO,time,11/4/13,,,2.4,PA,no,WMGR,yes,yes,0.246648453,7.1,0.847444444,2.321567857,0.736563492,1.0088,350.1250447,,,,,7.48,,,,13.07845614,,,,0.00592342,0.070583971
LMO,P17302_1081_LMO,time,11/4/13,,,2.4,FL,no,WMGR,yes,yes,0.285673693,7.1,0.847444444,2.321567857,0.736563492,1.0088,350.1250447,,,,,7.48,,,,13.07845614,,,,0.001328938,0.122893022
LMO,P1313_2062_LMO,time,11/11/13,,,2.4,NF,no,WMGR,yes,yes,0.27282814,8.2,0.350666667,1.089080492,1.111811475,2.0664,362.0889039,,,,,6.93,,,,9.192918033,,,,0.004875716,0.115206719
LMO,P1313_2033_LMO,time,11/11/13,,,2.4,FL,no,WMGR,yes,yes,0.255447004,8.2,0.350666667,1.089080492,1.111811475,2.0664,362.0889039,,,,,6.93,,,,9.192918033,,,,0.022461892,0.153746657
LMO,P1851_1088_LMO,time,11/11/13,,,2.4,PA,no,WMGR,yes,yes,0.244158613,8.2,0.350666667,1.089080492,1.111811475,2.0664,362.0889039,,,,,6.93,,,,9.192918033,,,,0.001236074,0.037151865
LMO,P1313_2063_LMO,time,11/18/13,,,2.4,NF,no,WMGR,yes,yes,0.245971349,7.9,0.350666667,1.18836553,0.702196721,2.1948,364.9329648,,,,,6.93,,,,8.86557377,,,,0.00188301,0.098481447
LMO,P1313_2034_LMO,time,11/18/13,,,2.4,FL,no,WMGR,yes,yes,0.253044737,7.9,0.350666667,1.18836553,0.702196721,2.1948,364.9329648,,,,,6.93,,,,8.86557377,,,,0.012944241,0.183751942
